Lecture-01 : https://www.youtube.com/embed/Ew5Yg4KE2j0
Lecture-02 : https://www.youtube.com/embed/yG71bPXDWOw
Lecture-03 : https://www.youtube.com/embed/kjWLv8_jKUU
Lecture-04 : https://www.youtube.com/embed/8iPlVJCj1sw
Lecture-05 : https://www.youtube.com/embed/MKwwjuT4iag
Lecture-06 : https://www.youtube.com/embed/qH95dE0e-C0
The Vocab-Wits Series "Day-01" [Ch- Root Words] : https://www.youtube.com/embed/peU-iiLQ-hs
The Vocab-Wits Series "Day-02" [Ch- Root Words] : https://www.youtube.com/embed/4DsrcsyUM4A
The Vocab-Wits Series "Day-03" [Ch- Root Words] : https://www.youtube.com/embed/ruj8WNyE8xw
The Vocab-Wits Series "Day-04" [Ch- Root Words] : https://www.youtube.com/embed/4oR4El0hosM
The Vocab-Wits Series "Day-05" [Ch- Root Words] : https://www.youtube.com/embed/XtaPhT0TwfM
The Vocab-Wits Series "Day-06" [Ch- Phrasal Verb] : https://www.youtube.com/embed/8M0RZ8moVgw
The Vocab-Wits Series "Day-07" [Ch- Phrasal Verb] : https://www.youtube.com/embed/bR3-9Eh4wC0
The Vocab-Wits Series "Day-08" [Ch- Phrasal Verb] : https://www.youtube.com/embed/Dy6FwlEhNFk
The Vocab-Wits Series "Day-09" [Ch- Phrasal Verb] : https://www.youtube.com/embed/eSoAOqwpAho
The Vocab-Wits Series "Day-10" [Ch- Phrasal Verb] : https://www.youtube.com/embed/gXiQTX7BdD4
The Vocab-Wits Series "Day-11" [Ch- Phrasal Verb] : https://www.youtube.com/embed/SFMauQr6suE
The Vocab-Wits Series "Day-12" [Ch- Phrasal Verb] : https://www.youtube.com/embed/6ySaurQv2T0
The Vocab-Wits Series "Day-13" [Ch- Phrasal Verb] : https://www.youtube.com/embed/8v7fDh9DCmA
The Vocab-Wits Series "Day-14" [Ch- Phrasal Verb] : https://www.youtube.com/embed/ll5uMMs0_4c
The Vocab-Wits Series "Day-15" [Ch- Phrasal Verb] : https://www.youtube.com/embed/Em9C7RfC3HE
The Vocab-Wits Series "Day-16" [Ch- Phrasal Verb] : https://www.youtube.com/embed/V-7kLdlCuE8
The Vocab-Wits Series "Day-17" [Ch- Phrasal Verb] : https://www.youtube.com/embed/-ct6jDLB0CM
The Vocab-Wits Series "Day-18" [Ch- Phrasal Verb] : https://www.youtube.com/embed/bxN2uav4eQo
The Vocab-Wits Series "Day-19" [Ch- Phrasal Verb] : https://www.youtube.com/embed/2KCEyzgVis8
The Vocab-Wits Series "Day-20" [Ch- Confusing Pair of Words] : https://www.youtube.com/embed/XfqvwhqSeaI
The Vocab-Wits Series "Day-21" [Ch- Confusing Pair of Words] : https://www.youtube.com/embed/q8ckSljLr-w
The Vocab-Wits Series "Day-22" [Ch- Confusing Pair of Words] : https://www.youtube.com/embed/7f3vIqyJdgI
The Vocab-Wits Series "Day-23" [Ch- Confusing Pair of Words] : https://www.youtube.com/embed/UuBQIpUNn54
The Vocab-Wits Series "Day-24" [Ch- Confusing Pair of Words] : https://www.youtube.com/embed/I_-bvnoq_jE
The Vocab-Wits Series "Day-25" [Ch- Confusing Pair of Words] : https://www.youtube.com/embed/woiO6xxe7wM
The Vocab-Wits Series "Day-26" [Ch- Idioms and Phrases] : https://www.youtube.com/embed/N0hFinq39XM
The Vocab-Wits Series "Day-27" [Ch- Idioms and Phrases] : https://www.youtube.com/embed/Y1ellsDKKs0
The Vocab-Wits Series "Day-28" [Ch- Idioms and Phrases] : https://www.youtube.com/embed/0o_x0uydxbg
The Vocab-Wits Series "Day-29" [Ch- Idioms and Phrases] : https://www.youtube.com/embed/6WQUnQEfoAA
The Vocab-Wits Series "Day-30" [Ch- Idioms and Phrases] : https://www.youtube.com/embed/Y0syxgyJiVk
The Vocab-Wits Series "Day-31" [Ch- Idioms and Phrases] : https://www.youtube.com/embed/ZKdabCaBZgk
The Vocab-Wits Series "Day-32" [Ch- Idioms and Phrases] : https://www.youtube.com/embed/OKYqE5TgWLk
The Vocab-Wits Series "Day-33" [Ch- Idioms and Phrases] : https://www.youtube.com/embed/XR-vRToMhXM
The Vocab-Wits Series "Day-34" [Ch- Phrasal Verb] : https://www.youtube.com/embed/nV7eJwkGk_E
The Vocab-Wits Series "Day-35" [Ch- Phrasal Verb] : https://www.youtube.com/embed/p6yD8TNqCNA
The Vocab-Wits Series "Day-36" [Ch- Phrasal Verb] : https://www.youtube.com/embed/Kc1LkjdzkWA
The Vocab-Wits Series "Day-37" [Ch- Phrasal Verb] : https://www.youtube.com/embed/QQRYRFDa4Kg
The Vocab-Wits Series "Day-38" [Ch- Phrasal Verb] : https://www.youtube.com/embed/iPpLF8cJJu8
The Vocab-Wits Series "Day-39" [Ch- One Word Substitution] : https://www.youtube.com/embed/BQKtyuzx_d8
The Vocab-Wits Series "Day-40" [Ch- One Word Substitution] : https://www.youtube.com/embed/qtAfC5lq7x8
The Vocab-Wits Series "Day-41" [Ch- One Word Substitution] : https://www.youtube.com/embed/5MBEi8L2H8U
The Vocab-Wits Series "Day-42" [Ch- One Word Substitution] : https://www.youtube.com/embed/jq4I76GXw6I
The Vocab-Wits Series "Day-43" [Ch- One Word Substitution] : https://www.youtube.com/embed/SvhmnWR3MUQ
The Vocab-Wits Series "Day-44" [Ch- Idioms and Phrases] : https://www.youtube.com/embed/Dqm23jkGVk8
The Vocab-Wits Series "Day-45" [Ch- Root Words] : https://www.youtube.com/embed/RMJB09jslPg
The Vocab-Wits Series "Day-46" [Ch- Root Words] : https://www.youtube.com/embed/k6ARwW3jf6g
The Vocab-Wits Series "Day-47" [Ch- Root Words] : https://www.youtube.com/embed/Q1ilahDdfBY
The Vocab-Wits Series "Day-48" [Ch- Root Words] : https://www.youtube.com/embed/kE9rt9OUInA
The Vocab-Wits Series "Day-50" [Ch- Synonym] : https://www.youtube.com/embed/Qm13KhPNlM8
The Vocab-Wits Series "Day-51" [Ch- Synonym] : https://www.youtube.com/embed/iUBWFdgf94U
The Vocab-Wits Series "Day-52" [Ch- Synonym] : https://www.youtube.com/embed/bXMUUv6zpQk
The Vocab-Wits Series "Day-53" [Ch- One Word Substitution] : https://www.youtube.com/embed/sjQPb7B7c5c
The Vocab-Wits Series "Day-54" [Ch- One Word Substitution] : https://www.youtube.com/embed/xd5pr_IJtkg
The Vocab-Wits Series "Day-55" [Ch- Idioms and Phrases] : https://www.youtube.com/embed/uDD8Lw0-LUQ
The Vocab-Wits Series "Day-56" [Ch- Antonyms] : https://www.youtube.com/embed/a-bjWC1UTkY
The Vocab-Wits Series "Day-57" [Ch- Idioms and Phrases] : https://www.youtube.com/embed/tUMp5DePLpU
The Vocab-Wits Series "Day-58" [Ch- Idioms and Phrases] : https://www.youtube.com/embed/15qSRcs53OE
The Vocab-Wits Series "Day-59" [Ch- Synonym] : https://www.youtube.com/embed/_jCERVQxvCA
The Vocab-Wits Series "Day-60" [Ch- Synonym] : https://www.youtube.com/embed/COG0sgKszNc
The Vocab-Wits Series "Day-61" [Ch- Idioms and Phrases] : https://www.youtube.com/embed/sjs_GMyVnMQ
The Vocab-Wits Series "Day-62" [Ch- Idioms and Phrases] : https://www.youtube.com/embed/cX7n2Y2-tnU
The Vocab-Wits Series "Day-63" [Ch- Confusing Pairs] : https://www.youtube.com/embed/hsTtpDRoHvY
Class-01 | Tense : https://edge.api.brightcove.com/playback/v1/accounts/6206459123001/videos/6351384984112/master.m3u8?bcov_auth=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJhY2NpZCI6IjYyMDY0NTkxMjMwMDEiLCJleHAiOjE3MzgxMjkwNjYsImlhdCI6MTczODA0MjY2NiwiY29uaWQiOiI2MzUxMzg0OTg0MTEyIiwibWF4aXAiOjEsInBybyI6ImFlczEyOCJ9.M_HwK6QQtrvay_CUOl8nfaewwppo27S4VH9QkotvX5Bdq9KkMkS8qax_h8d0ifPHpjXwXv9Fjulnmptmg9ArFf9qj6yqouLjHFqXRIdmFWkDXDVz4ZXcyzXpXdU7T6SbJ7h4Z_F-pAxxuCB-KhrVSaFIdY8eRHfnN4RWcQ6REht8PCvbUKQhaqj0AouB5NygLf67EHgZ13Eb2jtTuRxGkZEDBzq9FdAgk3DPSuiVKDRVauGWAJyJKFUwO-UBxIAdIUJrfL9Ac4v606TCr0ho_dUHBN440hBHBlaw05E8f9p5AHZZdkMKJoDH5eWnrPExnE19yXf8sXstXuOXero3vQ
Class-24 | Series : https://edge.api.brightcove.com/playback/v1/accounts/6206459123001/videos/6316384521112/master.m3u8?bcov_auth=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJhY2NpZCI6IjYyMDY0NTkxMjMwMDEiLCJleHAiOjE3MzgxMjkxNjMsImlhdCI6MTczODA0Mjc2MywiY29uaWQiOiI2MzE2Mzg0NTIxMTEyIiwibWF4aXAiOjEsInBybyI6ImFlczEyOCJ9.PhmPQ3RNexTTbqlF59lBrYPjSzfivxUs-YTwfhbSizQG58sFb1kcTM_o3TwLpL86CzpGuY4J1Jhr5pCjx7JZUFzQrR8rQpWrNzNr1LT73pPnfep-VHG87-89dx70vtJlgmYmLSMaI1gY4E_SRoqvWM5niajXF0xMcH2PqiYvAEdxAOzLZl2y1w8eO6tV0ZreCeZa-Pm_TboqPZqfmUNYowcomLsLLyDlMGBEeL4EBP_t0C3nDf2HhzD90oylRR8SpYnCDIIzQ843OeXc8u0XX_sb_oGg2iPvMg7YOHG3wXSrwPZlJTLK_1Gz8mLFh3TeGubWi_sK8MAxM-AGB5qzwQ
Class-40 | Series : https://edge.api.brightcove.com/playback/v1/accounts/6206459123001/videos/6316384521112/master.m3u8?bcov_auth=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJhY2NpZCI6IjYyMDY0NTkxMjMwMDEiLCJleHAiOjE3MzgxMjkxNjMsImlhdCI6MTczODA0Mjc2MywiY29uaWQiOiI2MzE2Mzg0NTIxMTEyIiwibWF4aXAiOjEsInBybyI6ImFlczEyOCJ9.PhmPQ3RNexTTbqlF59lBrYPjSzfivxUs-YTwfhbSizQG58sFb1kcTM_o3TwLpL86CzpGuY4J1Jhr5pCjx7JZUFzQrR8rQpWrNzNr1LT73pPnfep-VHG87-89dx70vtJlgmYmLSMaI1gY4E_SRoqvWM5niajXF0xMcH2PqiYvAEdxAOzLZl2y1w8eO6tV0ZreCeZa-Pm_TboqPZqfmUNYowcomLsLLyDlMGBEeL4EBP_t0C3nDf2HhzD90oylRR8SpYnCDIIzQ843OeXc8u0XX_sb_oGg2iPvMg7YOHG3wXSrwPZlJTLK_1Gz8mLFh3TeGubWi_sK8MAxM-AGB5qzwQ
Class-40 | Series : https://edge.api.brightcove.com/playback/v1/accounts/6206459123001/videos/6316384521112/master.m3u8?bcov_auth=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJhY2NpZCI6IjYyMDY0NTkxMjMwMDEiLCJleHAiOjE3MzgxMjkxNjMsImlhdCI6MTczODA0Mjc2MywiY29uaWQiOiI2MzE2Mzg0NTIxMTEyIiwibWF4aXAiOjEsInBybyI6ImFlczEyOCJ9.PhmPQ3RNexTTbqlF59lBrYPjSzfivxUs-YTwfhbSizQG58sFb1kcTM_o3TwLpL86CzpGuY4J1Jhr5pCjx7JZUFzQrR8rQpWrNzNr1LT73pPnfep-VHG87-89dx70vtJlgmYmLSMaI1gY4E_SRoqvWM5niajXF0xMcH2PqiYvAEdxAOzLZl2y1w8eO6tV0ZreCeZa-Pm_TboqPZqfmUNYowcomLsLLyDlMGBEeL4EBP_t0C3nDf2HhzD90oylRR8SpYnCDIIzQ843OeXc8u0XX_sb_oGg2iPvMg7YOHG3wXSrwPZlJTLK_1Gz8mLFh3TeGubWi_sK8MAxM-AGB5qzwQ
Class-40 | Series : https://edge.api.brightcove.com/playback/v1/accounts/6206459123001/videos/6316384521112/master.m3u8?bcov_auth=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJhY2NpZCI6IjYyMDY0NTkxMjMwMDEiLCJleHAiOjE3MzgxMjkxNjQsImlhdCI6MTczODA0Mjc2NCwiY29uaWQiOiI2MzE2Mzg0NTIxMTEyIiwibWF4aXAiOjEsInBybyI6ImFlczEyOCJ9.CZEt8P9CoUNejBdOyanPDvY4BC8tO7wbezTUOsofK9wZiAxbXETTYWd8dcjB47N6w46XahwUMmpNv7WRO9BVrBcEIUDlIdVGfnc-nXDIaFyobrZuxOjf5avxd_kxwMrDwsFrJhXQTD8HGVTGCCdwnwyrmbdYBxchRbZ2GPEFY-x9iYIZLw7LQR4GKtf9O2b6-9SBymL8tXINaPz4YESjVInOZgVgAbSQ6OeJCXG9oERu6nraLIp_4lVARBOffu75zkl5OS8TcMB11xaNsQavSPS214NuSL7_r99gSsuwipiYHtPRFEXd5_QEay4yvilG90fAtvXiN4y6JMnvb42DEw
Class-41 | Series : https://edge.api.brightcove.com/playback/v1/accounts/6206459123001/videos/6316444741112/master.m3u8?bcov_auth=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJhY2NpZCI6IjYyMDY0NTkxMjMwMDEiLCJleHAiOjE3MzgxMjkxNjQsImlhdCI6MTczODA0Mjc2NCwiY29uaWQiOiI2MzE2NDQ0NzQxMTEyIiwibWF4aXAiOjEsInBybyI6ImFlczEyOCJ9.OWk6gI9D5pb9_9-gPuriENVFd4M5Glx-JT5VAbxXMVwdBgvi2LSXqZe9HIZ6A_3l5_YyNhlHH0_di8NgBeN7IqEbm8hMPT7s9-_pkTUHkVm_w3Uxmm3a3qGWxND8bM9yYPqGbJVthZmm8jolNRBr34vyiQm1dTvUDu_JnMfeQWiVDV1PxRd_eeB8RkpAPKvDGL_U9XpnfFwDFGp_687yKQCAF5CQqcb8aPAGpcKN4e6b7VEa667VEWjTvx4n4eEQPoOCDH51RpkISLCfD2a7Karg94-gZFpY8TQbbQm3XdThooR762g_-ly7n_NaQ_nMzVRflXymMV2Ez4a-9bIWEA
Class-41 | Series : https://edge.api.brightcove.com/playback/v1/accounts/6206459123001/videos/6316444741112/master.m3u8?bcov_auth=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJhY2NpZCI6IjYyMDY0NTkxMjMwMDEiLCJleHAiOjE3MzgxMjkxNjQsImlhdCI6MTczODA0Mjc2NCwiY29uaWQiOiI2MzE2NDQ0NzQxMTEyIiwibWF4aXAiOjEsInBybyI6ImFlczEyOCJ9.OWk6gI9D5pb9_9-gPuriENVFd4M5Glx-JT5VAbxXMVwdBgvi2LSXqZe9HIZ6A_3l5_YyNhlHH0_di8NgBeN7IqEbm8hMPT7s9-_pkTUHkVm_w3Uxmm3a3qGWxND8bM9yYPqGbJVthZmm8jolNRBr34vyiQm1dTvUDu_JnMfeQWiVDV1PxRd_eeB8RkpAPKvDGL_U9XpnfFwDFGp_687yKQCAF5CQqcb8aPAGpcKN4e6b7VEa667VEWjTvx4n4eEQPoOCDH51RpkISLCfD2a7Karg94-gZFpY8TQbbQm3XdThooR762g_-ly7n_NaQ_nMzVRflXymMV2Ez4a-9bIWEA
Class-41 | Series : https://edge.api.brightcove.com/playback/v1/accounts/6206459123001/videos/6316444741112/master.m3u8?bcov_auth=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJhY2NpZCI6IjYyMDY0NTkxMjMwMDEiLCJleHAiOjE3MzgxMjkxNjQsImlhdCI6MTczODA0Mjc2NCwiY29uaWQiOiI2MzE2NDQ0NzQxMTEyIiwibWF4aXAiOjEsInBybyI6ImFlczEyOCJ9.OWk6gI9D5pb9_9-gPuriENVFd4M5Glx-JT5VAbxXMVwdBgvi2LSXqZe9HIZ6A_3l5_YyNhlHH0_di8NgBeN7IqEbm8hMPT7s9-_pkTUHkVm_w3Uxmm3a3qGWxND8bM9yYPqGbJVthZmm8jolNRBr34vyiQm1dTvUDu_JnMfeQWiVDV1PxRd_eeB8RkpAPKvDGL_U9XpnfFwDFGp_687yKQCAF5CQqcb8aPAGpcKN4e6b7VEa667VEWjTvx4n4eEQPoOCDH51RpkISLCfD2a7Karg94-gZFpY8TQbbQm3XdThooR762g_-ly7n_NaQ_nMzVRflXymMV2Ez4a-9bIWEA
Class-25 | Series : https://edge.api.brightcove.com/playback/v1/accounts/6206459123001/videos/6316444741112/master.m3u8?bcov_auth=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJhY2NpZCI6IjYyMDY0NTkxMjMwMDEiLCJleHAiOjE3MzgxMjkxNjUsImlhdCI6MTczODA0Mjc2NSwiY29uaWQiOiI2MzE2NDQ0NzQxMTEyIiwibWF4aXAiOjEsInBybyI6ImFlczEyOCJ9.l0-RhtaRUDoFeNAyN-n_1uAQGhSADaC-8J8QJMyL02ha-yRC5tbEftukgLBhjHN14njrRW-Ug5jz77qjdQsBxUKlVjYAaJiHh2ArS6vXbg0c0LLXHFumF3SyyBGmKRg5LoajNVuo0ful1jR2r_PViL19TL68BS25JAsm2D8TedhAGmGfj5pqTSSuB2c08bHlsWlFtOd3IMYYSNfVsENu-B4wVYFu37LRFKrZY98s5itG1oX9bwFzJ3xQufeJvJUQfgR1WG4JTQHmDO9h6Bo4GfdiHfVj7M02ywhj6TTbINQNUtNz-r7EfMx-zzkH1OcH7a-h-sw47qjQLjEvS4W_SQ
Class-41 | Series : https://edge.api.brightcove.com/playback/v1/accounts/6206459123001/videos/6316444741112/master.m3u8?bcov_auth=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJhY2NpZCI6IjYyMDY0NTkxMjMwMDEiLCJleHAiOjE3MzgxMjkxNjUsImlhdCI6MTczODA0Mjc2NSwiY29uaWQiOiI2MzE2NDQ0NzQxMTEyIiwibWF4aXAiOjEsInBybyI6ImFlczEyOCJ9.l0-RhtaRUDoFeNAyN-n_1uAQGhSADaC-8J8QJMyL02ha-yRC5tbEftukgLBhjHN14njrRW-Ug5jz77qjdQsBxUKlVjYAaJiHh2ArS6vXbg0c0LLXHFumF3SyyBGmKRg5LoajNVuo0ful1jR2r_PViL19TL68BS25JAsm2D8TedhAGmGfj5pqTSSuB2c08bHlsWlFtOd3IMYYSNfVsENu-B4wVYFu37LRFKrZY98s5itG1oX9bwFzJ3xQufeJvJUQfgR1WG4JTQHmDO9h6Bo4GfdiHfVj7M02ywhj6TTbINQNUtNz-r7EfMx-zzkH1OcH7a-h-sw47qjQLjEvS4W_SQ
Class-41 | Series : https://edge.api.brightcove.com/playback/v1/accounts/6206459123001/videos/6316444741112/master.m3u8?bcov_auth=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJhY2NpZCI6IjYyMDY0NTkxMjMwMDEiLCJleHAiOjE3MzgxMjkxNjUsImlhdCI6MTczODA0Mjc2NSwiY29uaWQiOiI2MzE2NDQ0NzQxMTEyIiwibWF4aXAiOjEsInBybyI6ImFlczEyOCJ9.l0-RhtaRUDoFeNAyN-n_1uAQGhSADaC-8J8QJMyL02ha-yRC5tbEftukgLBhjHN14njrRW-Ug5jz77qjdQsBxUKlVjYAaJiHh2ArS6vXbg0c0LLXHFumF3SyyBGmKRg5LoajNVuo0ful1jR2r_PViL19TL68BS25JAsm2D8TedhAGmGfj5pqTSSuB2c08bHlsWlFtOd3IMYYSNfVsENu-B4wVYFu37LRFKrZY98s5itG1oX9bwFzJ3xQufeJvJUQfgR1WG4JTQHmDO9h6Bo4GfdiHfVj7M02ywhj6TTbINQNUtNz-r7EfMx-zzkH1OcH7a-h-sw47qjQLjEvS4W_SQ
Class-41 | Series : https://edge.api.brightcove.com/playback/v1/accounts/6206459123001/videos/6316444741112/master.m3u8?bcov_auth=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJhY2NpZCI6IjYyMDY0NTkxMjMwMDEiLCJleHAiOjE3MzgxMjkxNjUsImlhdCI6MTczODA0Mjc2NSwiY29uaWQiOiI2MzE2NDQ0NzQxMTEyIiwibWF4aXAiOjEsInBybyI6ImFlczEyOCJ9.l0-RhtaRUDoFeNAyN-n_1uAQGhSADaC-8J8QJMyL02ha-yRC5tbEftukgLBhjHN14njrRW-Ug5jz77qjdQsBxUKlVjYAaJiHh2ArS6vXbg0c0LLXHFumF3SyyBGmKRg5LoajNVuo0ful1jR2r_PViL19TL68BS25JAsm2D8TedhAGmGfj5pqTSSuB2c08bHlsWlFtOd3IMYYSNfVsENu-B4wVYFu37LRFKrZY98s5itG1oX9bwFzJ3xQufeJvJUQfgR1WG4JTQHmDO9h6Bo4GfdiHfVj7M02ywhj6TTbINQNUtNz-r7EfMx-zzkH1OcH7a-h-sw47qjQLjEvS4W_SQ
Class-42 | Missing Numbers & Matrix : https://edge.api.brightcove.com/playback/v1/accounts/6206459123001/videos/6316592055112/master.m3u8?bcov_auth=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJhY2NpZCI6IjYyMDY0NTkxMjMwMDEiLCJleHAiOjE3MzgxMjkxNjYsImlhdCI6MTczODA0Mjc2NiwiY29uaWQiOiI2MzE2NTkyMDU1MTEyIiwibWF4aXAiOjEsInBybyI6ImFlczEyOCJ9.rTnkQP_AdGzthlDqzGoe90fmrcB4y-s7Bp6h0GJLM-gLbWe-BSlCRWf2_Rcm7op2oQF-kkDnFin0E6LVmInetglqfIy952YbkfC9uXfJ1HMuqW0VtEGx_yirqhL0ssbU2AvWacp7mzmQqjUXcOj9b619GUap_w-pJQ15ZDRT3Dvwzx9PSgu0L0OPjI7XmXViCnwIT2UdiwQU1AWyYC06zO4xE9PZbr_rfW_Evk0Md-5hZD9KtlGoIQWKEgsiDNsx04cLWZ54TfwZighOpTEg8pNtkGOVqagKUcB6W6Z7qDtW7APbAmqFEhKN4ImvysqpgcPzSrcapNpWA5n7euY48w
Class-42 | Missing Numbers & Matrix : https://edge.api.brightcove.com/playback/v1/accounts/6206459123001/videos/6316592055112/master.m3u8?bcov_auth=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJhY2NpZCI6IjYyMDY0NTkxMjMwMDEiLCJleHAiOjE3MzgxMjkxNjYsImlhdCI6MTczODA0Mjc2NiwiY29uaWQiOiI2MzE2NTkyMDU1MTEyIiwibWF4aXAiOjEsInBybyI6ImFlczEyOCJ9.rTnkQP_AdGzthlDqzGoe90fmrcB4y-s7Bp6h0GJLM-gLbWe-BSlCRWf2_Rcm7op2oQF-kkDnFin0E6LVmInetglqfIy952YbkfC9uXfJ1HMuqW0VtEGx_yirqhL0ssbU2AvWacp7mzmQqjUXcOj9b619GUap_w-pJQ15ZDRT3Dvwzx9PSgu0L0OPjI7XmXViCnwIT2UdiwQU1AWyYC06zO4xE9PZbr_rfW_Evk0Md-5hZD9KtlGoIQWKEgsiDNsx04cLWZ54TfwZighOpTEg8pNtkGOVqagKUcB6W6Z7qDtW7APbAmqFEhKN4ImvysqpgcPzSrcapNpWA5n7euY48w
Class-42 | Missing Numbers & Matrix : https://edge.api.brightcove.com/playback/v1/accounts/6206459123001/videos/6316592055112/master.m3u8?bcov_auth=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJhY2NpZCI6IjYyMDY0NTkxMjMwMDEiLCJleHAiOjE3MzgxMjkxNjYsImlhdCI6MTczODA0Mjc2NiwiY29uaWQiOiI2MzE2NTkyMDU1MTEyIiwibWF4aXAiOjEsInBybyI6ImFlczEyOCJ9.rTnkQP_AdGzthlDqzGoe90fmrcB4y-s7Bp6h0GJLM-gLbWe-BSlCRWf2_Rcm7op2oQF-kkDnFin0E6LVmInetglqfIy952YbkfC9uXfJ1HMuqW0VtEGx_yirqhL0ssbU2AvWacp7mzmQqjUXcOj9b619GUap_w-pJQ15ZDRT3Dvwzx9PSgu0L0OPjI7XmXViCnwIT2UdiwQU1AWyYC06zO4xE9PZbr_rfW_Evk0Md-5hZD9KtlGoIQWKEgsiDNsx04cLWZ54TfwZighOpTEg8pNtkGOVqagKUcB6W6Z7qDtW7APbAmqFEhKN4ImvysqpgcPzSrcapNpWA5n7euY48w
Class-26 | Missing Numbers & Matrix : https://edge.api.brightcove.com/playback/v1/accounts/6206459123001/videos/6316592055112/master.m3u8?bcov_auth=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJhY2NpZCI6IjYyMDY0NTkxMjMwMDEiLCJleHAiOjE3MzgxMjkxNjYsImlhdCI6MTczODA0Mjc2NiwiY29uaWQiOiI2MzE2NTkyMDU1MTEyIiwibWF4aXAiOjEsInBybyI6ImFlczEyOCJ9.rTnkQP_AdGzthlDqzGoe90fmrcB4y-s7Bp6h0GJLM-gLbWe-BSlCRWf2_Rcm7op2oQF-kkDnFin0E6LVmInetglqfIy952YbkfC9uXfJ1HMuqW0VtEGx_yirqhL0ssbU2AvWacp7mzmQqjUXcOj9b619GUap_w-pJQ15ZDRT3Dvwzx9PSgu0L0OPjI7XmXViCnwIT2UdiwQU1AWyYC06zO4xE9PZbr_rfW_Evk0Md-5hZD9KtlGoIQWKEgsiDNsx04cLWZ54TfwZighOpTEg8pNtkGOVqagKUcB6W6Z7qDtW7APbAmqFEhKN4ImvysqpgcPzSrcapNpWA5n7euY48w
Class-42 | Missing Numbers & Matrix : https://edge.api.brightcove.com/playback/v1/accounts/6206459123001/videos/6316592055112/master.m3u8?bcov_auth=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJhY2NpZCI6IjYyMDY0NTkxMjMwMDEiLCJleHAiOjE3MzgxMjkxNjcsImlhdCI6MTczODA0Mjc2NywiY29uaWQiOiI2MzE2NTkyMDU1MTEyIiwibWF4aXAiOjEsInBybyI6ImFlczEyOCJ9.fKVGANNq_1IFrF9gHV-MVELouye-omFpzxCxLnkt3Km36BkPItGHCwypoWATwgH-wVrTY3FEhdXi8AiD0naJr3qPVsQvhhF55ONfR8b6cncsIQQw-BB7Wu2GSn6vNI-QM6v6WK5buO9N3HCUoEL10nzbV3k5FZBYOqWumTjMz6Z4Ah-5fQ1xuAPNZlMSml6N-du8zQWWtK_N4Wv8_3Is8iG44I1Bp2umIzzLbfdWtBn_pnkx8HF8lTcm7gcVHjxSARMtvymbAGEw-7XpEBFhh4xI6GXW93gX9mHg3HptJlRJmlqD60mqC_9MAZdLFjSIu-2YvOMAF_QbDF4w-XCp7g
Class-42 | Missing Numbers & Matrix : https://edge.api.brightcove.com/playback/v1/accounts/6206459123001/videos/6316592055112/master.m3u8?bcov_auth=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJhY2NpZCI6IjYyMDY0NTkxMjMwMDEiLCJleHAiOjE3MzgxMjkxNjcsImlhdCI6MTczODA0Mjc2NywiY29uaWQiOiI2MzE2NTkyMDU1MTEyIiwibWF4aXAiOjEsInBybyI6ImFlczEyOCJ9.fKVGANNq_1IFrF9gHV-MVELouye-omFpzxCxLnkt3Km36BkPItGHCwypoWATwgH-wVrTY3FEhdXi8AiD0naJr3qPVsQvhhF55ONfR8b6cncsIQQw-BB7Wu2GSn6vNI-QM6v6WK5buO9N3HCUoEL10nzbV3k5FZBYOqWumTjMz6Z4Ah-5fQ1xuAPNZlMSml6N-du8zQWWtK_N4Wv8_3Is8iG44I1Bp2umIzzLbfdWtBn_pnkx8HF8lTcm7gcVHjxSARMtvymbAGEw-7XpEBFhh4xI6GXW93gX9mHg3HptJlRJmlqD60mqC_9MAZdLFjSIu-2YvOMAF_QbDF4w-XCp7g
