Intro - Announcement Regarding Class Time & Date [13-Jun-2025 16:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/8sl45yi0Sgc/8sl45yi0Sgc.m3u8
Intro - All Information About Batches By Rakesh Sir [13-Jun-2025 16:10]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/KTFq1UicIto/KTFq1UicIto.m3u8
Intro - पढ़ाई कैसे करें ? | By Rakesh Sir [13-Jun-2025 17:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_ios/4477702/1752056523_7970157723271656/1752055883336_114990864761432690_video_VOD.m3u8
Intro - How to check Class Notes and Classes [18-Jun-2025 17:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/oa4sXpFIMtY/oa4sXpFIMtY.m3u8
Intro - Announcement Regarding Class [25-Jun-2025 13:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/ARxGeZyzRZ4/ARxGeZyzRZ4.m3u8
Intro - Maths Revision Booster (Formula Book) | BY Rakesh Sir [14-Jul-2025 17:00]: https://www.youtube.com/embed/wlFPr4LwY-0
Arithmetic - Class-01 | LCM and HCF [26-Jun-2025 08:00]: https://www.youtube.com/embed/CQaiwe84T1E
Arithmetic - Class-02 | LCM and HCF [28-Jun-2025 08:00]: https://www.youtube.com/embed/ruP8JSfgSl0
Arithmetic - Class-03 | LCM and HCF [30-Jun-2025 08:00]: https://www.youtube.com/embed/qYqX5XwlAOE
Arithmetic - Class-04 | LCM and HCF [02-Jul-2025 08:00]: https://www.youtube.com/embed/x-kpbnRQiZg
Arithmetic - Class-05 | LCM and HCF [03-Jul-2025 08:00]: https://www.youtube.com/embed/Zm3ghuN9L0Y
Arithmetic - Class-01 | Percentage [04-Jul-2025 08:00]: https://www.youtube.com/embed/9DOC8ZJkf7M
Arithmetic - Class-02 | Percentage [05-Jul-2025 08:00]: https://www.youtube.com/embed/5OcrCejBI5o
Arithmetic - Class-03 | Percentage [07-Jul-2025 08:00]: https://www.youtube.com/embed/ZgchA9BS1ps
Arithmetic - Class-04 | Percentage [08-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6373208707112/6373208707112.m3u8
Arithmetic - Class-05 | Percentage [09-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4477085/175203243439504800893/175203243439504800893_4800893.m3u8
Arithmetic - Class-06 | Percentage [10-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4478287/175211978293404800893/175211978293404800893_4800893.m3u8
Arithmetic - Percentage Recorded Advance level [10-Jul-2025 16:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6370185479112/6370185479112.m3u8
Arithmetic - Class-07 | Percentage [11-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4479354/175220635461723199068/175220635461723199068_3199068.m3u8
Arithmetic - Class-08 | Percentage [12-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4480333/175229236713743107929/175229236713743107929_3107929.m3u8
Arithmetic - Class-09 | Percentage [14-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4481128/175246500322663907752/175246500322663907752_3907752.m3u8
Arithmetic - Class-10 | Percentage [15-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4482155/175255178142225193874/175255178142225193874_5193874.m3u8
Arithmetic - Class-11 | Percentage [16-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_ios/4483206/1752637680_8474758469595677/1752637559183_76961514093022340_video_VOD.m3u8
Arithmetic - Class-12 | Percentage [17-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4484245/175272374855824800893/175272374855824800893_4800893.m3u8
Arithmetic - Class-13 | Percentage [18-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4485300/175281167082874800893/175281167082874800893_4800893.m3u8
Arithmetic - Class-14 | Percentage [19-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4486268/175289774515311268445/175289774515311268445_1268445.m3u8
Arithmetic - Class-01 | Compound Interest [21-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4487182/175306941951373107929/175306941951373107929_3107929.m3u8
Arithmetic - Class-02 | Compound Interest [22-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4488243/175315615099933199068/175315615099933199068_3199068.m3u8
Arithmetic - Class-03 | Compound Interest [23-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4490012/175324158597573199068/175324158597573199068_3199068.m3u8
Arithmetic - Class-04 | Compound Interest (Installment) [24-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4491800/175332859390683199068/175332859390683199068_3199068.m3u8
Arithmetic - Class-05 | Compound Interest (Successive) [25-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4493036/175341663334246908824/175341663334246908824_6908824.m3u8
Arithmetic - Class-06 | Compound Interest (Successive) [26-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4494088/175350278626953107929/175350278626953107929_3107929.m3u8
Arithmetic - Class-01 | Simple Interest [28-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4495483/175367504462123107929/175367504462123107929_3107929.m3u8
Arithmetic - Class-02 | Simple Interest [29-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4501906/175376096017233199068/175376096017233199068_3199068.m3u8
Arithmetic - Class-03 | Simple Interest [30-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4503465/175384783995133199068/175384783995133199068_3199068.m3u8
Arithmetic - Class-04 | Simple Interest [31-Jul-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4504698/175393279664641268445/175393279664641268445_1268445.m3u8
Arithmetic - Class-05 | Simple Interest [01-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4505899/175401979729213190878/175401979729213190878_3190878.m3u8
Arithmetic - Class-06 | Simple Interest [02-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4510752/175410792372555193874/175410792372555193874_5193874.m3u8
Arithmetic - Class-01 | Profit and Loss [04-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4511583/175427976642923190878/175427976642923190878_3190878.m3u8
Arithmetic - Class-02 | Profit and Loss [05-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4512511/175436611721433190878/175436611721433190878_3190878.m3u8
Arithmetic - Class-03 | Profit and Loss [06-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4513535/175445308535473199068/175445308535473199068_3199068.m3u8
Arithmetic - Class-04 | Profit and Loss (Discount) [07-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4514555/175453883470963199068/175453883470963199068_3199068.m3u8
Arithmetic - Class-05 | Profit and Loss (Discount) [08-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4515483/175462496191323199068/175462496191323199068_3199068.m3u8
Arithmetic - Class-06 | Profit and Loss (Discount) [11-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4516410/175488429967511268445/175488429967511268445_1268445.m3u8
Arithmetic - Class-07 | Profit and Loss (Dishonest) [12-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4517594/175497150577243199068/175497150577243199068_3199068.m3u8
Arithmetic - Class-01 | Ratio and Proportion [13-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4518951/175505745643996908824/175505745643996908824_6908824.m3u8
Arithmetic - Class-02 | Ratio and Proportion [14-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4520271/175514418314086908824/175514418314086908824_6908824.m3u8
Arithmetic - Class-03 | Ratio and Proportion [16-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4521665/175531730514174392287/175531730514174392287_4392287.m3u8
Arithmetic - Class-04 | Ratio and Proportion [18-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4522548/175548968695034800893/175548968695034800893_4800893.m3u8
Arithmetic - Class-05 | Ratio and Proportion [19-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4523525/175557621527285146684/175557621527285146684_5146684.m3u8
Arithmetic - Class-06 | Ratio and Proportion (Age) [20-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4524658/175566190999393190878/175566190999393190878_3190878.m3u8
Arithmetic - Class-07 | Ratio and Proportion (Partnership) [21-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4525816/175574791756673190878/175574791756673190878_3190878.m3u8
Arithmetic - Class-08 | Ratio and Proportion (Partnership) [22-Aug-2025 08:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4526927/175583393615995146684/175583393615995146684_5146684.m3u8
Advance - Class-01 | Power Surds Indices [16-Jun-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/3eRmN8dSSeE/3eRmN8dSSeE.m3u8
Advance - Class-02 | Power Surds Indices [17-Jun-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6374406575112/6374406575112.m3u8
Advance - Class-03 | Power Surds Indices [18-Jun-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6374504009112/6374504009112.m3u8
Advance - Class-04 | Power Surds Indices [19-Jun-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/migration/brightcove/6374562690112/6374562690112.m3u8
Advance - Class-05 | Power Surds Indices [23-Jun-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/aLteLv6IuSA/aLteLv6IuSA.m3u8
Advance - Class-06 | Power Surds Indices [24-Jun-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/lZcG_Xzk84I/lZcG_Xzk84I.m3u8
Advance - Class-07 | Power Surds Indices [25-Jun-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_hls/migration/3BmNIsNLPZk/3BmNIsNLPZk.m3u8
Chemistry - Class-29 | Carbon and Its Compounds | कार्बन और उसके यौगिक [26-Jul-2025 16:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4494932/175352929988254292795/175352929988254292795_4292795.m3u8
Chemistry - Class-29 | Chm | Polymers and Plastics ( पॉलिमर और प्लास्टिक ) [28-Jul-2025 16:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4501453/175370253889047316486/175370253889047316486_7316486.m3u8
Chemistry - Class-30 | Environmental Chemistry ( पर्यावरण रसायन ) [29-Jul-2025 16:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4503043/175378813330544292795/175378813330544292795_4292795.m3u8
Chemistry - Class-31 | Environmental Chemistry ( पर्यावरण रसायन ) [30-Jul-2025 16:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4504091/175387543151544292795/175387543151544292795_4292795.m3u8
Chemistry - Class-32 | Environmental Chemistry ( पर्यावरण रसायन ) [04-Aug-2025 16:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4512103/175430626188208367574/175430626188208367574_8367574.m3u8
Chemistry - Class-33 | Periodic Table [05-Aug-2025 16:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4513053/17543930499479416846/17543930499479416846_416846.m3u8
Chemistry - Class-34 | Periodic Table [06-Aug-2025 16:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4514078/175447880972517195824/175447880972517195824_7195824.m3u8
Chemistry - Class-35 | Periodic Table [07-Aug-2025 16:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4515022/175456453860037195824/175456453860037195824_7195824.m3u8
Biology - Class-01 | Biology | Introduction [19-Aug-2025 16:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4524215/175560316145055193874/175560316145055193874_5193874.m3u8
Biology - Class-02 | Biology | Introduction [20-Aug-2025 16:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4525357/175568944488295193874/175568944488295193874_5193874.m3u8
Biology - Class-03 | Biology | Introduction [21-Aug-2025 16:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4526462/175577551054483107929/175577551054483107929_3107929.m3u8
Moolvidhi - Class-01 | Moolvidhi |Right to information [02-Jul-2025 12:00]: https://www.youtube.com/embed/NH8oQj5MENk
Moolvidhi - Class-02 | Moolvidhi |Right to information [08-Jul-2025 12:00]: https://www.youtube.com/embed/EJkb_QhpPPY
Moolvidhi - Class-03 | Moolvidhi |Right to information [09-Jul-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4477453/175204630248264800893/175204630248264800893_4800893.m3u8
Moolvidhi - Class-04 | Moolvidhi |Right to information [10-Jul-2025 12:00]: https://www.youtube.com/embed/3aK6sk4IQPE
Moolvidhi - Class-05 | Moolvidhi |Right to information [11-Jul-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4479621/175221889730921190274/175221889730921190274_1190274.m3u8
Moolvidhi - Class-06 | Moolvidhi | Human Rights [14-Jul-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4481379/175247810676435607949/175247810676435607949_5607949.m3u8
Moolvidhi - Class-07 | Moolvidhi | Human Rights [15-Jul-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4482463/175256466147179047400/175256466147179047400_9047400.m3u8
Moolvidhi - Class-08 | Moolvidhi |Human Rights [16-Jul-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4483487/175265078092299047400/175265078092299047400_9047400.m3u8
Moolvidhi - Class-09 | Moolvidhi |Human Rights [17-Jul-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4484515/175273723113333199068/175273723113333199068_3199068.m3u8
Moolvidhi - Class-10 | Moolvidhi |Human Rights [18-Jul-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4485547/175282356551579183388/175282356551579183388_9183388.m3u8
Moolvidhi - Class-11 | Moolvidhi | IT Act [23-Jul-2025 12:00]: https://www.youtube.com/embed/qnIMNuXkmf8
Moolvidhi - Class-12 | Moolvidhi | IT Act [24-Jul-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4492066/175334226414081268445/175334226414081268445_1268445.m3u8
Moolvidhi - Class-13 | Moolvidhi | IT Act [25-Jul-2025 19:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4493949/175345368827165193874/175345368827165193874_5193874.m3u8
Moolvidhi - Class-14 | Moolvidhi | IT Act [28-Jul-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4495723/175368811249561590324/175368811249561590324_1590324.m3u8
Moolvidhi - Class-15 | Moolvidhi | IT Act [29-Jul-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4502714/175377390334585193874/175377390334585193874_5193874.m3u8
Moolvidhi - Class-16 | Moolvidhi | IT Act [30-Jul-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4503749/175386040284509762013/175386040284509762013_9762013.m3u8
Moolvidhi - Class-18 | Moolvidhi | IT Act [04-Aug-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/vod_non_drm_ios/4513381/1754409145_3546207896496676/1754409128903_758035010511765400_video_VOD.m3u8
Moolvidhi - Class-19 | Moolvidhi | (भूमि अधिग्रहण अधि० 2013) [05-Aug-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4512793/175437888574583590984/175437888574583590984_3590984.m3u8
Moolvidhi - Class-20 | Moolvidhi | (भूमि अधिग्रहण अधि० 2013) [08-Aug-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4515711/175463832158373907752/175463832158373907752_3907752.m3u8
Moolvidhi - Class-21 | Moolvidhi | (भूमि अधिग्रहण अधि० 2013) [11-Aug-2025 13:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4516796/175490075783963907752/175490075783963907752_3907752.m3u8
Moolvidhi - Class-22 | Moolvidhi | (भूमि अधिग्रहण अधि० 2013) [12-Aug-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4517882/175498368553244800893/175498368553244800893_4800893.m3u8
Moolvidhi - Class-23 | Moolvidhi | (भूमि अधिग्रहण अधि० 2013) [14-Aug-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4520548/175515651477836908824/175515651477836908824_6908824.m3u8
Moolvidhi - Class-24 | Moolvidhi | (भूमि अधिग्रहण अधि० 2013) [18-Aug-2025 12:00]: https://www.youtube.com/embed/6qupAyXGc4U
Moolvidhi - Class-24 | Moolvidhi | (भूमि अधिग्रहण अधि० 2013) [19-Aug-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4523847/175558874746813190878/175558874746813190878_3190878.m3u8
Moolvidhi - Class-25 | Moolvidhi | (भूमि अधिग्रहण अधि० 2013) [20-Aug-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4524967/175567469340565146684/175567469340565146684_5146684.m3u8
Moolvidhi - Class-26 | Moolvidhi | (भूमि अधिग्रहण अधि० 2013) [21-Aug-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4526128/175576125490876974029/175576125490876974029_6974029.m3u8
Moolvidhi - Class-27 | Moolvidhi | (भूमि अधिग्रहण अधि० 2013) [22-Aug-2025 12:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4527224/175584823320775780339/175584823320775780339_5780339.m3u8
Static GK - Class-1 | Static GK | Intro [21-Jul-2025 14:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4487683/175309046822277140453/175309046822277140453_7140453.m3u8
Static GK - Class-2 | Static GK | Temple [22-Jul-2025 14:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4489292/175317689256346618747/175317689256346618747_6618747.m3u8
Static GK - Class-3 | Static GK | Temple [23-Jul-2025 14:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4490735/175326332190908969043/175326332190908969043_8969043.m3u8
Static GK - Class-4 | Static GK | नृत्य एवं व्यक्तित्व [26-Jul-2025 14:15]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4494578/175352616480598291192/175352616480598291192_8291192.m3u8
Static GK - Class-5 | Static GK | घराने [28-Jul-2025 19:30]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4501786/175371642495165780339/175371642495165780339_5780339.m3u8
Static GK - Class-06 | Static GK | वाद्ययंत - वादक [30-Jul-2025 19:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4504516/175388699081094120866/175388699081094120866_4120866.m3u8
Static GK - Class-07 | Static GK | विश्व - विरासत स्थल [04-Aug-2025 19:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4512339/1754318247787754708/1754318247787754708_54708.m3u8
Static GK - Class-08 | Static GK | Folk Dance [05-Aug-2025 19:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4513362/175440739732913199068/175440739732913199068_3199068.m3u8
Static GK - Class-09 | Static GK | Festival [06-Aug-2025 19:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4514413/175449346842967140453/175449346842967140453_7140453.m3u8
Static GK - Class-10 | Static GK | भारत का परिचय [07-Aug-2025 19:00]: https://www.youtube.com/embed/nTTJpIHdpnk
Static GK - Class-11 | Static GK |नदी एवं सहायक नदी [11-Aug-2025 19:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4517419/17549243115419416846/17549243115419416846_416846.m3u8
Static GK - Class-12 | Static GK | झील और जलप्रपात [12-Aug-2025 19:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4518722/175501155978368939759/175501155978368939759_8939759.m3u8
Static GK - Class-13 | Static GK | कृषि से जुडी महत्वपूर्ण क्रांति [18-Aug-2025 19:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4523320/175552802724349906065/175552802724349906065_9906065.m3u8
Static GK - Class-14 | Static GK | कृषि से जुडी महत्वपूर्ण क्रांति [19-Aug-2025 19:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4524419/175561108122967118381/175561108122967118381_7118381.m3u8
Static GK - Class-15 | Static GK | MOCK TEST [20-Aug-2025 19:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4525650/175570050246136399745/175570050246136399745_6399745.m3u8
Static GK - Class-16 | Static GK | Miniral resources [21-Aug-2025 19:00]: https://d14v4v80cpjht7.cloudfront.net/file_library/videos/channel_vod_non_drm_hls/4526756/175578705245087195824/175578705245087195824_7195824.m3u8
Arithmetic - Ratio and Proportion (Partnership) Notes 21-08 @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/68a710242817f_Ratio_and_Proportion_Partnership_Notes_2108.pdf
Arithmetic - Ratio And Proportion Sheet-07 @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/68a70ffd7dc2f_Ratio_Proportion_Partnership_Sheet07.pdf
Arithmetic - Ratio and Proportion (Partnership) 21-08 @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/68a70fd5e9b7f_Ratio_and_Proportion_Partnership_2108.pdf
Arithmetic - Ratio and Proportion Age Notes 19-08 @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/68a5bb85201fe_Ratio_And_Proportion_Age_Notes_2008.pdf
Arithmetic - Ratio And Proportion Sheet-06 @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/68a5bb569b23a_Ratio_And_Proportion_Sheet06.pdf
Arithmetic - Ratio and Proportion Age 20-08 @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/68a5bb1cedc57_Ratio_and_Proportion_Age_2008.pdf
Arithmetic - Ratio and Proportion Notes 19-08 @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/68a449ebc6a25_Ratio_and_Proportion_Notes_1908.pdf
Arithmetic - Ratio And Proportion Sheet-05 @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/68a449b403cfe_Ratio_and_Proportion_Sheet05.pdf
Arithmetic - Ratio and Proportion 19-08 @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/68a449704af43_Ratio_and_Proportion_1908.pdf
Arithmetic - Ratio and Proportion Notes 18-08 @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/68a31acf62f7e_Ratio_and_Proportion_Notes_1808.pdf
Arithmetic - Ratio And Proportion Sheet-04 @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/68a31aa7bc0d9_Ratio_And_Proportion_Sheet04.pdf
Arithmetic - Ratio and Proportion 18-08 @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/68a31a85f31ba_Ratio_and_Proportion_1808.pdf
Arithmetic - Ratio and Proportion Notes 16-08 @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/68a0653915d52_Ratio_And_Proportion_Notes_1608.pdf
Arithmetic - Ratio And Proportion Sheet-03 @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/68a06510efeb1_Ratio_And_Proportion_Sheet03.pdf
Arithmetic - Ratio and Proportion 16-08 @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/68a064d928293_Ratio_And_Proportion_1608.pdf
Arithmetic - Ratio and Proportion Notes 14-08 @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/689dc544c44f8_Ratio_and_Proportion_Notes_1408.pdf
Arithmetic - Ratio And Proportion Sheet-02 @cwexte : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/689dc510b047c_Ratio_and_Proportion_Sheet02.pdf
